tier,namespace,type,member,wpf_sig
2,System.Windows.Documents,ListItem,LineStackingStrategy,public System.Windows.LineStackingStrategy LineStackingStrategy { get; set; }
2,System.Windows.Documents,ListItem,List,public System.Windows.Documents.List List { get; }
2,System.Windows.Documents,ListItem,Margin,public System.Windows.Thickness Margin { get; set; }
2,System.Windows.Documents,ListItem,NextListItem,public System.Windows.Documents.ListItem NextListItem { get; }
2,System.Windows.Documents,ListItem,Padding,public System.Windows.Thickness Padding { get; set; }
2,System.Windows.Documents,ListItem,PreviousListItem,public System.Windows.Documents.ListItem PreviousListItem { get; }
2,System.Windows.Documents,ListItem,SiblingListItems,public System.Windows.Documents.ListItemCollection SiblingListItems { get; }
2,System.Windows.Documents,ListItem,TextAlignment,public System.Windows.TextAlignment TextAlignment { get; set; }
2,System.Windows.Documents,ListItemCollection,FirstListItem,public System.Windows.Documents.ListItem FirstListItem { get; }
2,System.Windows.Documents,ListItemCollection,LastListItem,public System.Windows.Documents.ListItem LastListItem { get; }
2,System.Windows.Documents,PageContent,LinkTargets,public System.Windows.Documents.LinkTargetCollection LinkTargets { get; }
2,System.Windows.Documents,PageContent,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
2,System.Windows.Documents,PaginationProgressEventArgs,Count,public int Count { get; }
2,System.Windows.Documents,PaginationProgressEventArgs,Start,public int Start { get; }
2,System.Windows.Documents,Paragraph,KeepTogether,public bool KeepTogether { get; set; }
2,System.Windows.Documents,Paragraph,KeepWithNext,public bool KeepWithNext { get; set; }
2,System.Windows.Documents,Paragraph,MinOrphanLines,public int MinOrphanLines { get; set; }
2,System.Windows.Documents,Paragraph,MinWidowLines,public int MinWidowLines { get; set; }
2,System.Windows.Documents,Section,HasTrailingParagraphBreakOnPaste,public bool HasTrailingParagraphBreakOnPaste { get; set; }
2,System.Windows.Documents,Table,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
2,System.Windows.Documents,TableCell,FlowDirection,public System.Windows.FlowDirection FlowDirection { get; set; }
2,System.Windows.Documents,TableCell,LineHeight,[TypeConverter(typeof(LengthConverter))] public double LineHeight { get; set; }
2,System.Windows.Documents,TableCell,LineStackingStrategy,public System.Windows.LineStackingStrategy LineStackingStrategy { get; set; }
2,System.Windows.Documents,TableCell,TextAlignment,public System.Windows.TextAlignment TextAlignment { get; set; }
2,System.Windows.Documents,TableCellCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Documents,TableCellCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Documents,TableCellCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Documents,TableColumnCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Documents,TableColumnCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Documents,TableColumnCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Documents,TableRowCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Documents,TableRowCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Documents,TableRowCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Documents,TableRowGroupCollection,IsReadOnly,public bool IsReadOnly { get; }
2,System.Windows.Documents,TableRowGroupCollection,IsSynchronized,public bool IsSynchronized { get; }
2,System.Windows.Documents,TableRowGroupCollection,SyncRoot,public object SyncRoot { get; }
2,System.Windows.Documents,TextElement,ContentEnd,public System.Windows.Documents.TextPointer ContentEnd { get; }
2,System.Windows.Documents,TextElement,ContentStart,public System.Windows.Documents.TextPointer ContentStart { get; }
2,System.Windows.Documents,TextElement,ElementEnd,public System.Windows.Documents.TextPointer ElementEnd { get; }
2,System.Windows.Documents,TextElement,ElementStart,public System.Windows.Documents.TextPointer ElementStart { get; }
2,System.Windows.Documents,TextElement,FontStretch,public System.Windows.FontStretch FontStretch { get; set; }
2,System.Windows.Documents,TextElement,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
2,System.Windows.Documents,TextElement,TextEffects,public System.Windows.Media.TextEffectCollection TextEffects { get; set; }
2,System.Windows.Documents,TextElement,Typography,public System.Windows.Documents.Typography Typography { get; }
2,System.Windows.Documents,TextPointer,DocumentEnd,public System.Windows.Documents.TextPointer DocumentEnd { get; }
2,System.Windows.Documents,TextPointer,DocumentStart,public System.Windows.Documents.TextPointer DocumentStart { get; }
2,System.Windows.Documents,TextPointer,HasValidLayout,public bool HasValidLayout { get; }
2,System.Windows.Documents,TextPointer,IsAtLineStartPosition,public bool IsAtLineStartPosition { get; }
2,System.Windows.Documents,Typography,AnnotationAlternates,public int AnnotationAlternates { get; set; }
2,System.Windows.Documents,Typography,CapitalSpacing,public bool CapitalSpacing { get; set; }
2,System.Windows.Documents,Typography,Capitals,public System.Windows.FontCapitals Capitals { get; set; }
2,System.Windows.Documents,Typography,CaseSensitiveForms,public bool CaseSensitiveForms { get; set; }
2,System.Windows.Documents,Typography,ContextualAlternates,public bool ContextualAlternates { get; set; }
2,System.Windows.Documents,Typography,ContextualLigatures,public bool ContextualLigatures { get; set; }
2,System.Windows.Documents,Typography,ContextualSwashes,public int ContextualSwashes { get; set; }
2,System.Windows.Documents,Typography,DiscretionaryLigatures,public bool DiscretionaryLigatures { get; set; }
2,System.Windows.Documents,Typography,EastAsianExpertForms,public bool EastAsianExpertForms { get; set; }
2,System.Windows.Documents,Typography,EastAsianLanguage,public System.Windows.FontEastAsianLanguage EastAsianLanguage { get; set; }
2,System.Windows.Documents,Typography,EastAsianWidths,public System.Windows.FontEastAsianWidths EastAsianWidths { get; set; }
2,System.Windows.Documents,Typography,Fraction,public System.Windows.FontFraction Fraction { get; set; }
2,System.Windows.Documents,Typography,HistoricalForms,public bool HistoricalForms { get; set; }
2,System.Windows.Documents,Typography,HistoricalLigatures,public bool HistoricalLigatures { get; set; }
2,System.Windows.Documents,Typography,Kerning,public bool Kerning { get; set; }
2,System.Windows.Documents,Typography,MathematicalGreek,public bool MathematicalGreek { get; set; }
2,System.Windows.Documents,Typography,NumeralAlignment,public System.Windows.FontNumeralAlignment NumeralAlignment { get; set; }
2,System.Windows.Documents,Typography,NumeralStyle,public System.Windows.FontNumeralStyle NumeralStyle { get; set; }
2,System.Windows.Documents,Typography,SlashedZero,public bool SlashedZero { get; set; }
2,System.Windows.Documents,Typography,StandardLigatures,public bool StandardLigatures { get; set; }
2,System.Windows.Documents,Typography,StandardSwashes,public int StandardSwashes { get; set; }
2,System.Windows.Documents,Typography,StylisticAlternates,public int StylisticAlternates { get; set; }
2,System.Windows.Documents,Typography,StylisticSet1,public bool StylisticSet1 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet10,public bool StylisticSet10 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet11,public bool StylisticSet11 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet12,public bool StylisticSet12 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet13,public bool StylisticSet13 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet14,public bool StylisticSet14 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet15,public bool StylisticSet15 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet16,public bool StylisticSet16 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet17,public bool StylisticSet17 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet18,public bool StylisticSet18 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet19,public bool StylisticSet19 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet2,public bool StylisticSet2 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet20,public bool StylisticSet20 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet3,public bool StylisticSet3 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet4,public bool StylisticSet4 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet5,public bool StylisticSet5 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet6,public bool StylisticSet6 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet7,public bool StylisticSet7 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet8,public bool StylisticSet8 { get; set; }
2,System.Windows.Documents,Typography,StylisticSet9,public bool StylisticSet9 { get; set; }
2,System.Windows.Documents,Typography,Variants,public System.Windows.FontVariants Variants { get; set; }
2,System.Windows.Input,ApplicationCommands,CancelPrint,public static System.Windows.Input.RoutedUICommand CancelPrint { get; }
2,System.Windows.Input,ApplicationCommands,CorrectionList,public static System.Windows.Input.RoutedUICommand CorrectionList { get; }
2,System.Windows.Input,ComponentCommands,MoveFocusBack,public static System.Windows.Input.RoutedUICommand MoveFocusBack { get; }
2,System.Windows.Input,ComponentCommands,MoveFocusDown,public static System.Windows.Input.RoutedUICommand MoveFocusDown { get; }
2,System.Windows.Input,ComponentCommands,MoveFocusForward,public static System.Windows.Input.RoutedUICommand MoveFocusForward { get; }
2,System.Windows.Input,ComponentCommands,MoveFocusPageDown,public static System.Windows.Input.RoutedUICommand MoveFocusPageDown { get; }
2,System.Windows.Input,ComponentCommands,MoveFocusPageUp,public static System.Windows.Input.RoutedUICommand MoveFocusPageUp { get; }
2,System.Windows.Input,ComponentCommands,MoveFocusUp,public static System.Windows.Input.RoutedUICommand MoveFocusUp { get; }
2,System.Windows.Input,ComponentCommands,ScrollByLine,public static System.Windows.Input.RoutedUICommand ScrollByLine { get; }
2,System.Windows.Input,Cursors,ArrowCD,public static System.Windows.Input.Cursor ArrowCD { get; }
2,System.Windows.Input,Cursors,ScrollNS,public static System.Windows.Input.Cursor ScrollNS { get; }
2,System.Windows.Input,Cursors,ScrollWE,public static System.Windows.Input.Cursor ScrollWE { get; }
2,System.Windows.Input,InputEventArgs,Device,public System.Windows.Input.InputDevice Device { get; }
2,System.Windows.Input,InputManager,InputProviders,public System.Collections.ICollection InputProviders { get; }
2,System.Windows.Input,InputManager,MostRecentInputDevice,public System.Windows.Input.InputDevice MostRecentInputDevice { get; }
2,System.Windows.Input,InputManager,PrimaryKeyboardDevice,public System.Windows.Input.KeyboardDevice PrimaryKeyboardDevice { get; }
2,System.Windows.Input,InputManager,PrimaryMouseDevice,public System.Windows.Input.MouseDevice PrimaryMouseDevice { get; }
2,System.Windows.Input,InputMethod,CanShowConfigurationUI,public bool CanShowConfigurationUI { get; }
2,System.Windows.Input,InputMethod,CanShowRegisterWordUI,public bool CanShowRegisterWordUI { get; }
2,System.Windows.Input,InputMethod,HandwritingState,public System.Windows.Input.InputMethodState HandwritingState { get; set; }
2,System.Windows.Input,InputMethod,ImeConversionMode,public System.Windows.Input.ImeConversionModeValues ImeConversionMode { get; set; }
2,System.Windows.Input,InputMethod,ImeSentenceMode,public System.Windows.Input.ImeSentenceModeValues ImeSentenceMode { get; set; }
2,System.Windows.Input,InputMethod,ImeState,public System.Windows.Input.InputMethodState ImeState { get; set; }
2,System.Windows.Input,InputMethod,MicrophoneState,public System.Windows.Input.InputMethodState MicrophoneState { get; set; }
2,System.Windows.Input,InputMethod,SpeechMode,public System.Windows.Input.SpeechMode SpeechMode { get; set; }
2,System.Windows.Input,InputMethodStateChangedEventArgs,IsHandwritingStateChanged,public bool IsHandwritingStateChanged { get; }
2,System.Windows.Input,InputMethodStateChangedEventArgs,IsImeConversionModeChanged,public bool IsImeConversionModeChanged { get; }
2,System.Windows.Input,InputMethodStateChangedEventArgs,IsImeSentenceModeChanged,public bool IsImeSentenceModeChanged { get; }
2,System.Windows.Input,InputMethodStateChangedEventArgs,IsImeStateChanged,public bool IsImeStateChanged { get; }
2,System.Windows.Input,InputMethodStateChangedEventArgs,IsMicrophoneStateChanged,public bool IsMicrophoneStateChanged { get; }
2,System.Windows.Input,InputMethodStateChangedEventArgs,IsSpeechModeChanged,public bool IsSpeechModeChanged { get; }
2,System.Windows.Input,KeyEventArgs,DeadCharProcessedKey,public System.Windows.Input.Key DeadCharProcessedKey { get; }
2,System.Windows.Input,KeyEventArgs,ImeProcessedKey,public System.Windows.Input.Key ImeProcessedKey { get; }
2,System.Windows.Input,KeyEventArgs,InputSource,public System.Windows.PresentationSource InputSource { get; }
2,System.Windows.Input,KeyEventArgs,IsToggled,public bool IsToggled { get; }
2,System.Windows.Input,KeyEventArgs,KeyStates,public System.Windows.Input.KeyStates KeyStates { get; }
2,System.Windows.Input,Keyboard,DefaultRestoreFocusMode,public static System.Windows.Input.RestoreFocusMode DefaultRestoreFocusMode { get; set; }
2,System.Windows.Input,Keyboard,PrimaryDevice,public static System.Windows.Input.KeyboardDevice PrimaryDevice { get; }
2,System.Windows.Input,KeyboardDevice,DefaultRestoreFocusMode,public System.Windows.Input.RestoreFocusMode DefaultRestoreFocusMode { get; set; }
